,10 chunks/story
12872,"[[4, 2, 1, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 1, 0, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 1, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 1, 0, 0, 1, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
8836,"[[5, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 1, 0, 0, 0, 0, 0], [3, 0, 2, 0, 1, 0, 0, 0, 0, 0], [6, 0, 2, 0, 0, 0, 0, 1, 0, 0], [3, 0, 0, 0, 0, 1, 0, 2, 0, 0], [7, 0, 2, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 1, 0, 0, 0, 0, 0, 0]]"
12874,"[[10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 1, 0, 0, 1, 0], [7, 1, 1, 0, 0, 1, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 2, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 1, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12875,"[[5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 2, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 2, 0, 0, 3, 0], [6, 0, 1, 0, 1, 1, 0, 0, 1, 0], [5, 0, 0, 2, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 2, 0, 0, 2, 0, 1, 0, 0], [6, 2, 0, 5, 1, 2, 0, 0, 0, 0], [6, 1, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 2, 0, 1, 1, 1, 0, 0]]"
6082,"[[16, 0, 3, 1, 1, 0, 0, 0, 0, 0], [11, 3, 0, 0, 2, 0, 0, 0, 0, 0], [12, 1, 0, 0, 0, 0, 0, 0, 0, 0], [12, 3, 0, 0, 0, 1, 0, 0, 0, 0], [15, 0, 2, 0, 2, 2, 1, 0, 0, 0], [12, 1, 3, 0, 0, 0, 3, 0, 0, 0], [9, 1, 1, 0, 0, 1, 0, 0, 0, 0], [16, 1, 1, 0, 2, 0, 0, 1, 0, 0], [10, 2, 1, 0, 1, 0, 0, 2, 0, 0], [15, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
12877,"[[5, 2, 1, 0, 0, 0, 0, 0, 0, 0], [0, 3, 1, 0, 1, 0, 0, 1, 0, 0], [2, 3, 0, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 1, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12878,"[[5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 2, 0, 1, 0, 0, 0, 0, 0], [4, 1, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13346,"[[8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 1, 0, 0], [3, 0, 2, 1, 1, 0, 0, 0, 0, 0], [7, 3, 1, 2, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 1, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 2, 0, 0]]"
6085,"[[5, 1, 0, 0, 2, 1, 0, 0, 0, 0], [2, 1, 0, 0, 1, 2, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 1, 0, 0, 1, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 2, 0, 0, 0, 0, 0, 0, 0], [6, 1, 2, 0, 1, 1, 0, 0, 0, 0], [3, 2, 2, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
6086,"[[3, 0, 1, 0, 0, 0, 0, 2, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 2, 0, 0, 1, 0, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [7, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 1, 0], [8, 0, 0, 0, 0, 0, 1, 0, 0, 0], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [6, 3, 1, 0, 0, 0, 1, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6087,"[[14, 0, 0, 0, 1, 1, 2, 0, 0, 0], [20, 4, 3, 0, 2, 0, 0, 0, 0, 0], [17, 3, 0, 0, 0, 0, 1, 0, 0, 0], [17, 2, 0, 0, 1, 1, 1, 0, 0, 0], [17, 0, 0, 0, 1, 2, 0, 0, 2, 0], [14, 1, 0, 0, 0, 1, 1, 0, 0, 0], [13, 1, 1, 0, 1, 0, 2, 0, 0, 0], [15, 0, 0, 0, 1, 1, 0, 0, 0, 0], [16, 0, 1, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6091,"[[2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 1, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 2, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 3, 0, 1, 0, 0, 1, 1, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13347,"[[3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 2, 0, 0, 0, 1, 0, 0, 0], [2, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 1, 0, 0, 0], [7, 0, 0, 0, 0, 0, 1, 0, 0, 0], [3, 0, 1, 0, 0, 1, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13348,"[[10, 2, 1, 1, 0, 0, 0, 0, 0, 0], [10, 1, 0, 1, 0, 0, 0, 0, 0, 0], [9, 3, 0, 5, 0, 0, 0, 0, 0, 0], [7, 4, 0, 1, 0, 0, 0, 0, 0, 0], [8, 3, 0, 1, 0, 0, 0, 0, 0, 0], [8, 2, 1, 2, 0, 1, 0, 0, 0, 0], [8, 3, 1, 3, 0, 0, 0, 0, 0, 0], [9, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 1, 2, 0, 0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0]]"
6097,"[[3, 2, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 2, 0, 0, 0], [3, 6, 0, 0, 1, 0, 0, 0, 0, 0], [4, 1, 0, 0, 2, 0, 1, 0, 0, 0], [10, 0, 0, 0, 2, 0, 0, 0, 0, 0], [9, 0, 0, 0, 2, 0, 0, 0, 0, 0], [2, 5, 0, 0, 1, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 0, 0, 0]]"
6098,"[[5, 0, 1, 1, 0, 0, 0, 1, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [4, 2, 1, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
14066,"[[20, 5, 1, 1, 1, 0, 0, 0, 1, 0], [18, 3, 1, 1, 0, 0, 0, 0, 0, 0], [22, 2, 1, 1, 0, 1, 0, 1, 0, 0], [22, 0, 0, 0, 2, 0, 0, 1, 0, 0], [23, 1, 2, 0, 2, 0, 0, 0, 0, 0], [17, 4, 2, 1, 3, 0, 0, 0, 0, 0], [22, 2, 4, 0, 2, 0, 0, 0, 0, 0], [24, 1, 1, 0, 2, 0, 0, 1, 0, 0], [20, 1, 2, 0, 2, 0, 0, 2, 0, 0], [18, 3, 6, 0, 1, 0, 0, 0, 0, 0]]"
4725,"[[19, 2, 1, 0, 2, 1, 0, 0, 0, 2], [20, 1, 3, 0, 1, 0, 0, 0, 0, 2], [24, 3, 1, 0, 3, 0, 0, 0, 0, 0], [19, 8, 2, 0, 5, 7, 0, 0, 0, 0], [35, 3, 0, 0, 1, 2, 0, 0, 0, 0], [28, 3, 0, 0, 0, 3, 0, 0, 0, 0], [40, 0, 0, 0, 2, 6, 2, 0, 0, 0], [15, 7, 1, 0, 4, 1, 5, 0, 0, 0], [35, 0, 3, 0, 2, 1, 3, 0, 0, 0], [20, 8, 0, 0, 2, 0, 0, 0, 0, 0]]"
13350,"[[5, 4, 1, 0, 1, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 3, 0, 0, 0, 0, 0, 1, 0], [5, 2, 1, 0, 2, 0, 3, 0, 0, 0], [10, 2, 2, 0, 1, 0, 1, 0, 0, 0], [3, 0, 4, 0, 0, 0, 2, 0, 0, 0], [3, 0, 2, 0, 1, 1, 1, 0, 0, 0], [5, 2, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 1, 0, 0, 0, 0], [4, 1, 2, 0, 0, 0, 0, 0, 0, 0]]"
4732,"[[3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 1, 0, 0, 1, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4733,"[[5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [1, 4, 1, 0, 0, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 1, 0, 0], [4, 1, 0, 0, 0, 0, 0, 1, 0, 0], [4, 0, 0, 2, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 6, 1, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4734,"[[9, 2, 2, 0, 1, 0, 0, 0, 0, 1], [10, 1, 0, 0, 0, 0, 0, 0, 0, 1], [13, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 2, 0, 0, 0, 0, 0], [8, 1, 1, 0, 1, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 1, 0, 0, 1], [10, 1, 0, 0, 1, 0, 1, 0, 0, 3], [10, 1, 1, 0, 1, 0, 1, 0, 0, 1], [13, 0, 2, 0, 0, 0, 1, 0, 0, 1], [4, 1, 2, 0, 0, 0, 1, 0, 0, 0]]"
13351,"[[2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 4, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 0, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0], [4, 2, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
4738,"[[1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
13352,"[[8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 1, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13290,"[[6, 0, 2, 1, 1, 0, 0, 0, 0, 0], [9, 0, 2, 1, 0, 0, 0, 0, 0, 0], [8, 1, 2, 0, 2, 0, 0, 0, 0, 0], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 1, 0, 1, 0, 0, 0, 0, 0], [7, 0, 5, 1, 2, 0, 0, 0, 0, 0], [8, 0, 1, 1, 1, 0, 0, 0, 0, 0], [4, 3, 2, 0, 1, 0, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
13291,"[[11, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 1, 2, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 2, 0, 1, 0, 0, 0], [7, 0, 0, 0, 0, 0, 2, 1, 0, 0], [14, 0, 0, 0, 0, 0, 0, 0, 1, 0], [7, 0, 2, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 3, 1, 0, 0, 0, 0, 1], [11, 1, 2, 2, 0, 0, 0, 0, 0, 0], [2, 2, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13292,"[[4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 1, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 1, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 3, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4750,"[[8, 3, 2, 0, 0, 0, 0, 0, 0, 0], [9, 4, 0, 2, 0, 0, 2, 0, 0, 0], [14, 1, 1, 1, 0, 0, 2, 0, 0, 0], [13, 1, 0, 0, 0, 1, 0, 0, 0, 0], [16, 0, 0, 2, 1, 0, 0, 0, 0, 0], [9, 2, 0, 2, 0, 1, 0, 0, 0, 0], [15, 1, 0, 0, 1, 0, 0, 0, 0, 0], [20, 0, 0, 3, 2, 3, 0, 0, 0, 0], [17, 0, 1, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
14133,"[[11, 2, 1, 1, 1, 0, 0, 0, 0, 0], [9, 0, 2, 1, 2, 2, 0, 0, 0, 0], [11, 4, 2, 1, 1, 1, 0, 0, 0, 0], [8, 0, 1, 3, 1, 0, 0, 0, 1, 0], [9, 0, 2, 1, 1, 0, 0, 0, 0, 0], [7, 2, 1, 0, 0, 0, 0, 0, 0, 0], [13, 2, 2, 0, 1, 0, 0, 0, 0, 0], [4, 4, 3, 0, 0, 0, 0, 0, 0, 0], [5, 0, 3, 0, 0, 0, 0, 0, 0, 0], [7, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
13293,"[[1, 0, 2, 0, 0, 0, 1, 0, 0, 0], [3, 1, 1, 1, 0, 0, 0, 1, 0, 0], [2, 1, 0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13294,"[[5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 2, 1, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 2, 1, 0, 1, 0, 0, 0, 0], [3, 0, 1, 2, 0, 0, 0, 0, 0, 0], [5, 0, 2, 2, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
14134,"[[5, 3, 0, 0, 0, 0, 0, 0, 0, 0], [6, 2, 0, 0, 0, 0, 0, 0, 0, 2], [6, 1, 0, 1, 0, 0, 0, 0, 0, 0], [9, 0, 1, 1, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 2, 0, 0, 0, 0], [7, 0, 1, 2, 0, 1, 0, 0, 0, 0], [3, 3, 1, 0, 1, 0, 0, 0, 0, 0], [4, 1, 1, 2, 0, 1, 0, 0, 0, 0], [3, 0, 1, 0, 1, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13295,"[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 1, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13297,"[[7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 1, 0, 1, 0, 3, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 1, 2, 0, 0, 0, 0], [8, 1, 0, 0, 3, 1, 0, 0, 0, 0], [9, 0, 2, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 1, 3, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13298,"[[12, 0, 2, 0, 0, 0, 2, 0, 0, 0], [19, 3, 0, 0, 1, 0, 1, 0, 0, 0], [12, 1, 0, 0, 0, 0, 0, 0, 0, 0], [17, 2, 0, 0, 1, 0, 2, 0, 0, 0], [19, 0, 0, 0, 1, 0, 0, 0, 0, 0], [18, 1, 0, 0, 1, 0, 1, 0, 0, 0], [17, 1, 0, 0, 1, 0, 2, 0, 0, 0], [12, 0, 0, 1, 1, 0, 1, 0, 0, 0], [12, 0, 2, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13300,"[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 1, 0, 0, 0, 0], [6, 0, 0, 0, 2, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 1, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13301,"[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 3, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 1, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13302,"[[5, 0, 1, 0, 0, 0, 1, 0, 0, 0], [5, 0, 1, 0, 0, 0, 1, 0, 0, 0], [6, 1, 0, 0, 0, 0, 1, 1, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 1, 0, 1, 0, 1, 1, 0, 0], [1, 4, 0, 0, 0, 0, 0, 1, 0, 0], [5, 0, 0, 0, 0, 0, 1, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0]]"
13303,"[[3, 0, 1, 2, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 2, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 1, 0, 0], [4, 1, 0, 0, 0, 1, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 1, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 3, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
309,"[[10, 1, 1, 0, 1, 1, 0, 0, 0, 0], [15, 2, 0, 0, 2, 0, 0, 0, 0, 0], [20, 2, 0, 0, 3, 1, 1, 0, 0, 0], [23, 0, 0, 0, 0, 0, 0, 0, 0, 0], [14, 1, 1, 0, 1, 1, 0, 0, 2, 0], [13, 1, 2, 0, 3, 0, 1, 0, 0, 0], [15, 3, 3, 0, 1, 1, 0, 0, 0, 0], [18, 3, 1, 0, 2, 0, 0, 1, 0, 0], [11, 5, 4, 0, 1, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
310,"[[21, 2, 2, 2, 1, 0, 0, 0, 0, 0], [19, 3, 0, 0, 0, 0, 0, 0, 0, 0], [19, 3, 2, 0, 0, 2, 0, 0, 0, 0], [15, 6, 2, 0, 3, 2, 0, 0, 0, 0], [22, 3, 0, 0, 0, 3, 0, 0, 2, 0], [21, 2, 1, 0, 0, 2, 1, 0, 0, 0], [15, 5, 4, 0, 1, 1, 0, 0, 0, 0], [17, 3, 4, 0, 0, 1, 0, 0, 0, 0], [18, 4, 3, 1, 0, 0, 0, 0, 0, 0], [14, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13815,"[[7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 1, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
320,"[[1, 2, 1, 1, 1, 0, 0, 0, 0, 0], [3, 1, 0, 1, 0, 0, 0, 0, 0, 0], [7, 1, 0, 1, 1, 0, 0, 0, 0, 0], [4, 1, 0, 1, 1, 0, 0, 0, 0, 0], [0, 0, 2, 1, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
326,"[[10, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 1, 0, 0, 1, 0, 0, 0, 0, 0], [1, 5, 0, 0, 1, 0, 0, 0, 0, 0], [5, 2, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 1, 2, 1, 1, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 1, 0, 0], [6, 2, 2, 0, 2, 0, 1, 0, 0, 0], [2, 3, 0, 0, 1, 0, 0, 0, 0, 0]]"
