,10 chunks/story
1051,"[[8, 0, 1, 1, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 1, 0, 0, 2, 0, 0], [4, 0, 0, 1, 1, 1, 0, 0, 0, 0], [10, 1, 0, 4, 0, 0, 0, 0, 0, 0], [15, 0, 0, 0, 2, 0, 0, 0, 0, 0], [7, 1, 1, 0, 2, 0, 0, 0, 0, 0], [12, 0, 0, 1, 1, 1, 0, 0, 0, 0], [10, 0, 1, 1, 1, 1, 0, 0, 0, 0], [5, 0, 2, 0, 0, 2, 0, 0, 0, 0], [7, 0, 2, 1, 1, 2, 0, 0, 0, 0]]"
1052,"[[8, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 2, 0, 0, 1, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 2, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 2, 2, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13233,"[[14, 1, 3, 2, 0, 0, 0, 0, 0, 0], [11, 3, 1, 1, 1, 0, 0, 0, 0, 0], [18, 2, 0, 1, 0, 4, 0, 0, 0, 0], [13, 0, 0, 0, 1, 1, 0, 0, 2, 0], [14, 0, 0, 0, 1, 0, 0, 0, 1, 0], [17, 1, 0, 0, 0, 0, 0, 0, 0, 0], [25, 1, 3, 2, 1, 0, 0, 1, 0, 0], [17, 0, 0, 2, 2, 0, 0, 0, 0, 0], [17, 2, 2, 2, 2, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
1055,"[[4, 1, 0, 1, 0, 0, 0, 0, 0, 0], [2, 1, 0, 1, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 1, 0, 0, 0, 0, 0], [2, 3, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 1, 0], [3, 2, 0, 1, 0, 0, 0, 0, 0, 0], [2, 1, 1, 1, 0, 1, 0, 0, 0, 0], [4, 2, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6567,"[[5, 2, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 3, 0, 0, 0, 1, 0, 0, 0], [15, 0, 0, 1, 0, 0, 2, 0, 0, 0], [10, 1, 2, 0, 0, 0, 0, 0, 0, 0], [9, 1, 0, 2, 0, 0, 2, 0, 0, 0], [11, 1, 3, 0, 1, 0, 0, 0, 1, 0], [12, 1, 2, 0, 0, 0, 0, 0, 0, 0], [12, 0, 0, 0, 1, 1, 1, 0, 0, 0], [11, 0, 3, 0, 1, 0, 0, 0, 0, 0], [7, 2, 3, 0, 0, 0, 0, 0, 0, 0]]"
13235,"[[5, 2, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 3, 0, 0, 0, 1, 0, 0, 0], [15, 0, 0, 1, 0, 0, 2, 0, 0, 0], [10, 1, 2, 0, 0, 0, 0, 0, 0, 0], [9, 1, 0, 2, 0, 0, 2, 0, 0, 0], [11, 1, 3, 0, 1, 0, 0, 0, 1, 0], [12, 1, 2, 0, 0, 0, 0, 0, 0, 0], [12, 0, 0, 0, 1, 1, 1, 0, 0, 0], [11, 0, 3, 0, 1, 0, 0, 0, 0, 0], [7, 2, 3, 0, 0, 0, 0, 0, 0, 0]]"
13239,"[[5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 2, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 1, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 1, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
6571,"[[7, 1, 1, 0, 0, 0, 1, 0, 0, 0], [7, 0, 0, 0, 1, 0, 1, 0, 0, 0], [7, 0, 1, 0, 1, 0, 2, 0, 0, 0], [10, 2, 1, 0, 1, 0, 1, 0, 0, 0], [4, 4, 6, 0, 1, 0, 0, 0, 0, 0], [7, 1, 1, 0, 1, 0, 0, 0, 0, 0], [7, 1, 1, 0, 1, 0, 1, 0, 0, 0], [7, 0, 1, 0, 2, 0, 0, 0, 0, 0], [7, 0, 3, 0, 0, 0, 0, 1, 0, 0], [3, 4, 4, 0, 1, 0, 2, 0, 0, 0]]"
13773,"[[5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 2, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 1, 1, 1, 0, 1, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6575,"[[21, 1, 3, 0, 4, 0, 1, 1, 0, 0], [24, 1, 2, 0, 0, 0, 0, 0, 0, 0], [13, 10, 0, 0, 3, 0, 2, 0, 0, 1], [25, 2, 1, 0, 3, 0, 0, 0, 0, 0], [35, 0, 1, 0, 1, 0, 1, 0, 0, 0], [22, 1, 1, 0, 1, 0, 1, 0, 0, 0], [21, 0, 0, 0, 2, 0, 1, 0, 0, 0], [4, 13, 4, 0, 2, 0, 2, 0, 0, 0], [11, 14, 4, 1, 1, 0, 3, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13774,"[[1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 0, 1, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 2, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6577,"[[7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 2, 0, 0, 0], [8, 0, 1, 0, 1, 0, 1, 0, 0, 0], [5, 1, 0, 0, 1, 0, 1, 0, 0, 0], [7, 0, 0, 0, 1, 0, 1, 0, 0, 0], [7, 1, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 3, 0, 0, 0, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6578,"[[24, 2, 1, 5, 0, 0, 0, 0, 0, 0], [32, 0, 4, 0, 0, 1, 0, 2, 0, 0], [24, 5, 1, 1, 0, 1, 0, 3, 3, 0], [27, 6, 2, 2, 0, 4, 0, 4, 0, 0], [41, 3, 1, 3, 0, 4, 0, 0, 1, 0], [34, 1, 2, 6, 0, 2, 0, 1, 0, 0], [24, 2, 0, 1, 0, 0, 0, 1, 0, 0], [23, 1, 2, 0, 1, 3, 0, 0, 0, 0], [14, 1, 5, 0, 0, 1, 0, 0, 0, 0], [13, 3, 4, 0, 0, 0, 0, 0, 0, 0]]"
6583,"[[7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 2, 0, 0, 0, 0], [3, 0, 1, 1, 0, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
7991,"[[12, 0, 2, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 1, 0, 0, 0], [11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [14, 0, 0, 0, 0, 0, 1, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 1, 0, 0, 0, 0, 0, 1, 0, 0], [10, 0, 0, 0, 0, 0, 1, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 1, 0, 0], [9, 0, 2, 0, 0, 0, 1, 0, 0, 0], [2, 0, 0, 0, 0, 0, 1, 0, 0, 0]]"
7996,"[[8, 0, 0, 0, 1, 0, 1, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 1, 0, 2, 0, 1, 0, 0, 0], [11, 1, 1, 0, 1, 0, 1, 0, 0, 0], [11, 0, 0, 0, 0, 0, 0, 1, 0, 0], [10, 0, 1, 0, 0, 0, 0, 0, 0, 0], [12, 0, 1, 0, 4, 0, 0, 0, 0, 0], [6, 0, 2, 0, 1, 1, 0, 0, 0, 0], [9, 3, 1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12849,"[[6, 0, 0, 2, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [5, 2, 2, 0, 2, 0, 0, 1, 0, 0], [7, 1, 1, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [9, 1, 0, 1, 0, 1, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
12850,"[[7, 1, 0, 0, 1, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 2, 0, 0, 0], [5, 1, 0, 0, 0, 0, 1, 0, 0, 0], [6, 0, 0, 0, 1, 0, 1, 0, 0, 0], [7, 0, 0, 0, 0, 0, 1, 0, 0, 0], [7, 1, 0, 0, 0, 0, 2, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 1, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12851,"[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 2, 0, 0, 0, 0], [3, 1, 1, 3, 0, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 0, 0, 0], [0, 5, 0, 0, 0, 1, 0, 0, 0, 0], [2, 1, 1, 1, 0, 1, 0, 1, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12855,"[[2, 1, 1, 0, 0, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 1, 0], [4, 2, 1, 0, 1, 1, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 2, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 1, 0, 0, 0, 0, 2, 0, 0], [1, 3, 1, 0, 0, 0, 0, 1, 0, 0], [4, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
3915,"[[5, 1, 0, 0, 3, 0, 0, 0, 0, 0], [13, 0, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 4, 1, 0, 1, 0, 0, 0, 0, 0], [4, 4, 1, 0, 0, 0, 0, 0, 0, 0], [4, 3, 2, 1, 0, 0, 0, 1, 0, 0], [6, 2, 0, 1, 0, 0, 0, 0, 0, 0], [9, 3, 0, 0, 1, 0, 0, 0, 0, 0], [5, 1, 1, 0, 1, 0, 0, 0, 0, 0]]"
12856,"[[2, 1, 1, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 2, 0, 0, 0, 0, 0, 0], [3, 1, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 1, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
3916,"[[6, 0, 1, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [7, 3, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 0, 1, 1, 0, 0, 0, 0, 0], [8, 0, 0, 1, 1, 1, 0, 0, 0, 0], [5, 0, 1, 1, 2, 0, 0, 0, 0, 0], [6, 3, 1, 0, 0, 0, 0, 0, 0, 0], [3, 2, 2, 0, 0, 0, 0, 0, 0, 0], [6, 4, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
12858,"[[1, 2, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0, 1, 0, 0, 0], [4, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 2, 1, 0, 0, 0, 1, 0, 0, 0], [3, 1, 0, 0, 1, 1, 1, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 1, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13275,"[[4, 2, 3, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 1, 1, 0, 0, 1, 0, 0], [3, 2, 0, 0, 0, 0, 0, 1, 0, 0], [11, 0, 0, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 0, 2, 0, 0, 0, 0, 0, 0, 0], [4, 0, 2, 0, 0, 0, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13277,"[[4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 2, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 2, 1, 0, 0, 0, 0, 0, 0, 0], [7, 1, 1, 0, 1, 0, 0, 0, 0, 0], [4, 2, 2, 0, 2, 0, 0, 0, 0, 0], [3, 1, 3, 0, 2, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
13278,"[[10, 1, 1, 2, 1, 0, 0, 0, 0, 0], [6, 3, 2, 1, 0, 0, 0, 0, 0, 0], [6, 0, 1, 1, 0, 0, 0, 0, 1, 0], [7, 0, 0, 0, 0, 0, 0, 0, 1, 0], [5, 0, 0, 2, 0, 0, 0, 0, 0, 0], [12, 0, 0, 1, 1, 0, 0, 0, 0, 0], [2, 2, 1, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 2, 1, 0, 0, 0, 0], [5, 3, 3, 4, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13279,"[[7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [11, 1, 0, 3, 0, 0, 0, 0, 0, 0], [7, 0, 1, 1, 0, 1, 0, 0, 0, 0], [8, 2, 1, 0, 1, 1, 0, 0, 0, 0], [19, 0, 0, 0, 2, 0, 0, 0, 0, 0], [15, 1, 0, 0, 1, 0, 0, 0, 0, 0], [14, 0, 1, 1, 0, 0, 0, 0, 0, 0], [12, 1, 0, 2, 1, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13280,"[[7, 1, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 1, 0, 0, 0, 0, 0, 0], [5, 2, 3, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]"
13284,"[[8, 0, 2, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 2, 0, 0, 0, 0, 1, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 1, 0, 1, 0, 0, 0], [5, 0, 1, 2, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
3924,"[[7, 1, 1, 0, 1, 0, 0, 0, 0, 0], [3, 4, 0, 0, 1, 0, 0, 0, 0, 0], [8, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 2, 0, 0, 0, 0, 0, 0, 0, 0], [3, 3, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 2, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 1, 0, 0, 0, 0], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 3, 2, 1, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
7139,"[[11, 4, 0, 0, 0, 0, 1, 0, 0, 0], [11, 0, 1, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 1, 0, 1, 0, 0, 0], [12, 0, 0, 0, 1, 0, 2, 0, 0, 0], [14, 3, 0, 0, 1, 0, 0, 0, 0, 0], [8, 1, 3, 0, 0, 0, 2, 0, 0, 0], [15, 1, 3, 0, 1, 0, 0, 0, 0, 0], [10, 2, 5, 0, 3, 0, 0, 0, 0, 0], [10, 2, 2, 0, 2, 0, 1, 0, 0, 0], [11, 0, 2, 0, 1, 0, 1, 0, 0, 0]]"
7140,"[[2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 2, 0, 1, 0, 0, 0, 0], [3, 0, 0, 0, 0, 2, 0, 0, 0, 0], [5, 0, 0, 0, 0, 2, 0, 0, 1, 0], [3, 0, 0, 2, 0, 1, 0, 0, 0, 0], [4, 1, 0, 0, 0, 1, 0, 0, 0, 0], [2, 0, 2, 2, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
7145,"[[5, 2, 0, 0, 1, 0, 1, 1, 0, 0], [7, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 1, 0, 1, 0, 0, 2], [8, 3, 0, 0, 0, 0, 1, 0, 0, 0], [7, 1, 0, 0, 0, 0, 2, 0, 0, 0], [7, 1, 0, 0, 1, 0, 1, 0, 0, 0], [10, 0, 0, 0, 0, 0, 1, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 1], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0, 0, 0]]"
8743,"[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 2, 0, 0, 0, 0, 0, 0], [4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 1, 0, 0, 0, 0], [2, 0, 0, 1, 1, 2, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
7146,"[[3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 2, 0, 0, 0, 1, 0, 0, 0, 0], [8, 1, 0, 2, 0, 0, 0, 0, 0, 0], [10, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 3, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 1, 0, 0, 1, 0], [5, 1, 0, 2, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 2, 0, 1, 1, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
7149,"[[12, 2, 2, 1, 1, 0, 0, 0, 0, 0], [11, 2, 1, 1, 0, 0, 0, 0, 0, 0], [15, 0, 2, 2, 1, 0, 0, 0, 0, 0], [10, 8, 0, 0, 1, 1, 0, 0, 0, 0], [14, 3, 0, 1, 1, 1, 0, 0, 0, 0], [11, 3, 2, 1, 2, 2, 0, 0, 0, 0], [13, 1, 2, 1, 1, 0, 0, 0, 2, 0], [13, 2, 2, 0, 1, 0, 0, 0, 0, 0], [9, 3, 2, 0, 1, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
12661,"[[9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 1, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 0, 0, 0, 0], [14, 0, 0, 1, 0, 2, 0, 0, 1, 0], [8, 0, 2, 0, 1, 1, 0, 0, 0, 0], [5, 0, 3, 0, 0, 1, 0, 0, 0, 0], [5, 1, 4, 0, 0, 0, 0, 0, 0, 0], [5, 2, 3, 0, 0, 1, 0, 0, 0, 0], [5, 1, 5, 0, 1, 1, 0, 1, 0, 0]]"
12662,"[[7, 1, 0, 0, 0, 0, 2, 0, 0, 0], [4, 1, 0, 1, 0, 0, 1, 0, 0, 0], [6, 2, 1, 0, 0, 0, 1, 0, 0, 0], [4, 0, 0, 1, 0, 1, 0, 0, 0, 0], [6, 3, 0, 1, 1, 1, 0, 0, 0, 0], [9, 1, 0, 3, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 1, 0, 0, 0, 0], [6, 2, 1, 0, 0, 0, 2, 0, 0, 0], [7, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12663,"[[5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 1, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 1, 0, 0, 0], [6, 0, 0, 0, 0, 1, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
7153,"[[32, 1, 2, 0, 0, 0, 0, 1, 0, 0], [21, 4, 3, 0, 0, 1, 2, 0, 0, 0], [28, 4, 0, 0, 0, 2, 2, 0, 0, 0], [26, 3, 0, 0, 0, 0, 1, 0, 0, 0], [30, 1, 1, 0, 0, 0, 2, 0, 0, 0], [16, 2, 1, 0, 0, 1, 0, 0, 0, 0], [20, 0, 1, 0, 0, 0, 0, 0, 0, 0], [30, 0, 3, 1, 0, 0, 1, 0, 0, 0], [16, 3, 3, 0, 0, 1, 0, 0, 0, 0], [18, 1, 4, 0, 0, 0, 1, 1, 0, 0]]"
12664,"[[3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 1, 0, 0, 1, 1, 0, 0, 0, 0], [9, 0, 1, 0, 0, 1, 0, 0, 0, 0], [7, 1, 0, 1, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 2, 0, 0, 0, 0, 0]]"
12665,"[[2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12666,"[[6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 1, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 1, 1, 1, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [4, 2, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
12667,"[[9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 1, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
