,10 chunks/story
13967,"[[8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 0, 0, 0, 0, 1, 0, 0, 0], [7, 0, 0, 0, 0, 0, 1, 0, 0, 0], [6, 1, 0, 0, 0, 0, 1, 0, 0, 0], [4, 0, 0, 0, 0, 0, 1, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
11305,"[[2, 2, 0, 0, 0, 0, 0, 2, 0, 0], [1, 3, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 1, 0, 1, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
12953,"[[2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 2, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 1, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 2, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2758,"[[12, 0, 0, 0, 1, 0, 0, 0, 0, 0], [13, 3, 1, 0, 1, 0, 1, 0, 0, 0], [9, 2, 0, 0, 0, 2, 2, 0, 0, 0], [11, 1, 2, 0, 2, 0, 2, 0, 0, 2], [11, 0, 0, 0, 0, 0, 0, 0, 1, 0], [18, 0, 0, 0, 0, 0, 2, 0, 0, 0], [12, 0, 2, 0, 0, 0, 0, 0, 0, 0], [9, 1, 2, 0, 1, 0, 1, 0, 0, 1], [15, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
2759,"[[7, 0, 1, 1, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 3, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 1, 0, 0, 0, 0, 0], [4, 1, 1, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12954,"[[2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 1, 0, 0, 0, 1, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 1, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12955,"[[6, 0, 0, 2, 0, 0, 0, 0, 0, 0], [9, 1, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 0, 0, 1, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 1, 1, 2, 0, 0, 0, 0, 0, 0], [10, 0, 0, 2, 0, 1, 0, 0, 0, 0], [3, 0, 2, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12956,"[[2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 3, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 2, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 1, 0, 0, 0, 0, 0], [3, 0, 0, 0, 2, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
12958,"[[7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 2, 1, 0, 0, 0, 0, 0, 0], [7, 1, 0, 0, 1, 2, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 1, 0, 0, 1, 0], [3, 1, 2, 1, 0, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0, 0]]"
12959,"[[6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 1, 0, 0, 0, 0, 0], [1, 2, 1, 1, 0, 0, 0, 0, 0, 0], [1, 3, 1, 1, 1, 0, 0, 1, 0, 0], [1, 2, 1, 1, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 2, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 2, 0], [2, 2, 2, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
2770,"[[5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 3, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 1, 1, 0, 0, 1, 0, 0], [9, 0, 0, 1, 0, 1, 0, 0, 0, 0], [11, 0, 1, 1, 0, 0, 0, 0, 0, 0], [11, 0, 2, 0, 0, 2, 0, 0, 0, 0], [7, 0, 0, 2, 2, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12960,"[[4, 1, 0, 0, 0, 0, 1, 0, 0, 0], [7, 2, 0, 0, 1, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [8, 1, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 1, 1, 0, 0, 1, 0, 0, 0], [5, 1, 0, 2, 1, 0, 0, 0, 0, 0], [9, 1, 4, 0, 2, 0, 0, 0, 0, 0], [10, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 1, 0, 0, 0, 0, 0]]"
12961,"[[7, 0, 1, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 1, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 2, 0, 0, 0, 0, 0, 0, 0], [5, 0, 4, 0, 2, 0, 0, 0, 0, 0], [3, 3, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 2, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12962,"[[8, 0, 2, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 1, 0, 1, 2, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 1, 0, 0, 1, 0], [3, 1, 0, 0, 0, 2, 0, 0, 0, 0], [6, 0, 1, 2, 1, 0, 0, 0, 0, 0], [5, 1, 0, 1, 0, 0, 0, 0, 0, 0], [3, 2, 0, 0, 0, 1, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12964,"[[8, 0, 0, 1, 0, 0, 0, 1, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 5, 0, 0, 2, 0, 0, 0, 0, 1], [8, 2, 1, 0, 0, 0, 0, 0, 0, 1], [9, 0, 0, 0, 0, 0, 0, 0, 0, 1], [9, 0, 0, 1, 0, 0, 0, 0, 0, 1], [9, 0, 1, 2, 0, 0, 0, 0, 0, 0], [7, 1, 0, 1, 0, 0, 0, 0, 0, 0], [12, 0, 1, 3, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 1]]"
2777,"[[3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [2, 1, 1, 2, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
12965,"[[4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 2, 0, 2, 1, 0, 0, 0, 0, 0], [6, 1, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
5565,"[[4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 1, 0, 0, 0, 0, 0], [7, 1, 1, 0, 1, 0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [4, 2, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12756,"[[5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 1, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 1, 0, 0, 0, 0], [2, 1, 3, 2, 0, 0, 0, 0, 0, 0], [4, 3, 1, 0, 0, 0, 0, 0, 0, 0], [2, 1, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 1, 0, 0, 2, 0, 0], [6, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
12757,"[[2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 2, 0, 1, 1, 0, 0, 0, 0], [6, 0, 1, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 1, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 2, 0, 0, 0, 0, 0, 0, 0]]"
5569,"[[3, 2, 2, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 2, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 2, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 1, 0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12758,"[[2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0, 1, 0, 0, 0], [4, 1, 0, 0, 0, 1, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12760,"[[7, 0, 2, 1, 0, 0, 0, 0, 0, 0], [6, 0, 0, 2, 0, 0, 0, 0, 0, 0], [10, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 4, 1, 0, 1, 0, 0, 0, 0, 0], [8, 2, 0, 0, 0, 0, 1, 0, 0, 0], [6, 3, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 1, 0, 0, 0], [8, 0, 2, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12761,"[[5, 0, 1, 1, 0, 0, 0, 0, 0, 0], [9, 1, 3, 1, 1, 1, 0, 0, 0, 0], [7, 3, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 2, 3, 0, 1, 0, 0, 0, 0], [4, 1, 1, 0, 1, 3, 0, 1, 0, 0], [5, 0, 1, 2, 0, 2, 0, 0, 0, 0], [6, 0, 3, 0, 0, 2, 0, 0, 0, 0], [11, 0, 0, 3, 0, 2, 0, 0, 0, 0], [8, 1, 0, 2, 1, 1, 0, 0, 0, 0], [7, 0, 0, 0, 0, 1, 0, 0, 0, 0]]"
12762,"[[2, 1, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 3, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
12763,"[[5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 1, 0, 0, 0, 0], [1, 0, 0, 2, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 0, 0, 0], [2, 0, 1, 0, 0, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 1, 0, 0, 0, 0], [2, 0, 0, 1, 0, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12764,"[[2, 5, 1, 1, 1, 0, 0, 0, 0, 0], [2, 4, 1, 0, 0, 0, 0, 0, 0, 0], [0, 3, 1, 0, 0, 0, 0, 0, 0, 0], [3, 2, 0, 0, 1, 0, 0, 0, 0, 0], [3, 4, 0, 0, 2, 1, 0, 0, 0, 0], [5, 4, 3, 0, 1, 1, 0, 0, 0, 0], [6, 2, 4, 0, 1, 1, 0, 0, 0, 0], [4, 2, 2, 0, 1, 0, 0, 0, 0, 0], [0, 2, 1, 1, 0, 1, 0, 1, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
12765,"[[5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 1, 1, 0, 0, 2, 0], [6, 1, 0, 0, 0, 1, 0, 0, 0, 0], [4, 0, 2, 4, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 2, 1, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
12766,"[[4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12767,"[[8, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 1, 0, 0], [5, 0, 0, 1, 0, 1, 0, 0, 0, 0], [4, 0, 0, 1, 2, 0, 0, 0, 0, 0], [5, 0, 1, 1, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1, 0, 0, 0, 0], [4, 1, 1, 0, 0, 1, 0, 0, 0, 0], [3, 2, 1, 0, 1, 0, 0, 0, 0, 0]]"
12768,"[[7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 2, 1, 2, 0, 0, 0, 0, 0], [9, 1, 1, 1, 1, 0, 0, 0, 0, 0], [9, 0, 2, 0, 0, 0, 0, 1, 0, 0], [6, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 1, 3, 0, 3, 0, 0, 0, 0, 0], [10, 2, 0, 0, 1, 0, 0, 1, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 2, 0, 0, 0, 0, 0], [3, 0, 1, 0, 1, 0, 0, 1, 0, 0]]"
12770,"[[3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 1, 0, 0, 0], [3, 1, 0, 0, 0, 0, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 1, 0, 0, 0], [6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5582,"[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0]]"
12773,"[[4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 4, 0, 0, 1, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 4, 0, 0, 0, 0, 0, 0, 0, 0], [1, 4, 0, 0, 0, 0, 0, 0, 0, 0], [3, 8, 0, 0, 0, 0, 0, 0, 0, 0], [1, 7, 0, 0, 0, 0, 0, 1, 0, 0], [3, 5, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
12774,"[[5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 1, 0], [4, 0, 0, 0, 0, 1, 0, 0, 1, 0], [4, 0, 1, 2, 0, 0, 0, 0, 0, 0], [6, 0, 2, 1, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 2, 2, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 1, 0, 1, 0, 0], [2, 0, 0, 0, 0, 0, 0, 2, 0, 0]]"
12778,"[[24, 0, 0, 0, 0, 0, 0, 0, 0, 0], [14, 1, 4, 2, 1, 0, 0, 0, 0, 0], [14, 1, 2, 2, 2, 0, 0, 1, 0, 0], [28, 1, 0, 0, 1, 0, 0, 0, 0, 0], [22, 1, 1, 0, 1, 0, 0, 0, 0, 0], [21, 1, 0, 0, 3, 2, 0, 0, 0, 0], [22, 0, 0, 0, 2, 2, 0, 0, 1, 0], [21, 0, 1, 2, 1, 0, 0, 0, 0, 0], [16, 0, 0, 0, 1, 0, 0, 0, 0, 0], [18, 0, 2, 0, 0, 0, 0, 1, 0, 0]]"
7299,"[[24, 0, 0, 0, 0, 0, 0, 0, 0, 0], [14, 1, 4, 2, 1, 0, 0, 0, 0, 0], [14, 1, 2, 2, 2, 0, 0, 1, 0, 0], [28, 1, 0, 0, 1, 0, 0, 0, 0, 0], [22, 1, 1, 0, 1, 0, 0, 0, 0, 0], [21, 1, 0, 0, 3, 2, 0, 0, 0, 0], [22, 0, 0, 0, 2, 2, 0, 0, 1, 0], [21, 0, 1, 2, 1, 0, 0, 0, 0, 0], [16, 0, 0, 0, 1, 0, 0, 0, 0, 0], [18, 0, 2, 0, 0, 0, 0, 1, 0, 0]]"
7300,"[[3, 1, 1, 0, 0, 0, 1, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 1, 1, 0, 1, 0, 0, 0], [1, 2, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12781,"[[7, 0, 2, 0, 0, 0, 0, 0, 0, 0], [7, 3, 0, 1, 1, 0, 0, 0, 0, 0], [7, 3, 0, 1, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 1, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 1, 2, 1, 0, 1, 0, 0, 0, 0], [3, 0, 0, 0, 0, 1, 0, 0, 0, 0], [3, 0, 0, 0, 0, 1, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0]]"
12880,"[[7, 0, 1, 2, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 0, 2, 0, 0], [4, 1, 0, 0, 2, 0, 0, 1, 0, 0], [7, 1, 1, 0, 1, 0, 0, 1, 0, 0], [9, 1, 0, 0, 0, 1, 0, 2, 0, 0], [14, 1, 0, 0, 2, 0, 0, 0, 1, 0], [11, 0, 0, 1, 0, 1, 0, 0, 1, 0], [9, 2, 1, 0, 2, 0, 0, 0, 0, 0], [5, 3, 1, 0, 2, 0, 0, 0, 0, 0], [10, 0, 1, 1, 0, 0, 0, 1, 0, 0]]"
12881,"[[6, 0, 1, 1, 0, 0, 0, 1, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 0, 2, 0, 1, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
7311,"[[2, 2, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 1, 0, 0, 0, 1, 0, 0, 0], [2, 1, 0, 0, 0, 0, 1, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [4, 0, 1, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12883,"[[6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [9, 1, 1, 1, 0, 0, 0, 0, 0, 0], [6, 1, 1, 0, 2, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 1, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12885,"[[7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 2, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 2, 0, 0, 0, 0], [9, 0, 0, 0, 0, 1, 0, 0, 1, 0], [8, 0, 1, 0, 0, 1, 0, 0, 0, 0], [5, 1, 0, 1, 0, 1, 0, 1, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 2, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 1, 0, 0, 1, 0, 0], [8, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
7313,"[[6, 0, 1, 1, 0, 0, 0, 0, 0, 0], [5, 0, 1, 1, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 1, 0, 1, 0, 0, 0, 0, 2, 0], [5, 0, 1, 1, 1, 1, 0, 0, 0, 0], [1, 0, 1, 2, 0, 0, 0, 1, 0, 0], [5, 0, 2, 0, 2, 0, 0, 0, 1, 0], [2, 1, 1, 0, 1, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
