,10 chunks/story
13149,"[[5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 4, 0, 0, 0, 0, 0, 0], [1, 3, 1, 0, 1, 0, 0, 0, 0, 0], [8, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 2, 0, 0, 2, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 1, 0], [9, 0, 0, 1, 0, 3, 0, 0, 0, 0], [7, 1, 1, 2, 0, 1, 0, 0, 0, 0], [4, 0, 1, 2, 0, 1, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13150,"[[4, 1, 2, 0, 0, 0, 0, 0, 0, 0], [3, 2, 0, 1, 0, 0, 0, 0, 0, 0], [2, 2, 2, 1, 0, 0, 0, 0, 0, 0], [5, 1, 1, 1, 0, 0, 0, 0, 0, 0], [3, 2, 3, 1, 1, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 1, 0, 0, 0, 0], [8, 0, 0, 0, 2, 2, 0, 0, 0, 0], [5, 1, 4, 2, 0, 1, 0, 0, 0, 0], [6, 1, 1, 1, 2, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13151,"[[5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 1, 0, 0, 0, 0, 0, 0, 0], [8, 1, 1, 2, 1, 0, 0, 0, 0, 0], [7, 3, 1, 1, 1, 0, 0, 0, 0, 0], [10, 0, 0, 0, 3, 2, 0, 0, 0, 0], [6, 0, 1, 0, 1, 0, 0, 0, 2, 0], [6, 0, 1, 1, 1, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 1, 0, 0, 2, 0], [6, 1, 3, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
8726,"[[11, 1, 0, 1, 2, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 1, 0, 0, 0], [13, 1, 0, 0, 0, 0, 0, 0, 0, 0], [11, 4, 0, 0, 1, 0, 0, 0, 0, 0], [7, 9, 1, 0, 0, 0, 1, 0, 0, 0], [16, 0, 0, 0, 0, 0, 3, 0, 0, 0], [14, 5, 1, 0, 0, 0, 2, 0, 0, 0], [7, 0, 0, 1, 1, 0, 3, 0, 0, 0], [9, 6, 1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13307,"[[1, 1, 1, 0, 0, 0, 0, 1, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [2, 1, 0, 1, 1, 0, 0, 0, 0, 0]]"
13308,"[[8, 0, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 2, 0, 0, 0, 0, 0], [2, 3, 0, 0, 1, 0, 2, 0, 0, 0], [9, 4, 0, 0, 0, 0, 1, 0, 0, 0], [10, 4, 0, 0, 0, 0, 2, 0, 0, 0], [11, 0, 0, 0, 0, 0, 1, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13309,"[[2, 0, 1, 0, 0, 0, 0, 1, 0, 0], [4, 1, 1, 0, 1, 0, 0, 0, 0, 0], [8, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 3, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 1], [7, 0, 0, 0, 1, 0, 0, 0, 0, 1], [7, 1, 0, 0, 0, 0, 2, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1, 2, 0, 0, 0]]"
13311,"[[3, 0, 4, 0, 0, 0, 0, 0, 0, 0], [6, 2, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 0, 2, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 1, 0, 0, 0, 0, 0], [1, 4, 0, 1, 0, 0, 0, 0, 0, 0], [1, 3, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 1, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
13312,"[[9, 0, 1, 0, 0, 0, 0, 0, 0, 0], [8, 2, 1, 1, 0, 0, 0, 0, 0, 0], [8, 3, 1, 0, 0, 0, 0, 0, 0, 0], [12, 1, 0, 3, 0, 0, 0, 0, 0, 0], [12, 0, 1, 1, 0, 0, 0, 0, 0, 0], [6, 2, 2, 1, 0, 0, 0, 0, 0, 0], [13, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 3, 0, 0, 0, 0, 1, 0, 0], [9, 0, 3, 2, 0, 0, 0, 0, 0, 0], [11, 0, 1, 0, 0, 0, 0, 1, 0, 0]]"
13313,"[[8, 1, 0, 0, 0, 0, 0, 1, 0, 0], [3, 1, 1, 0, 0, 1, 0, 0, 0, 0], [13, 0, 4, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 2, 0, 0, 0, 0], [8, 1, 2, 0, 0, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [8, 0, 4, 0, 0, 0, 0, 1, 0, 0], [5, 2, 2, 0, 0, 0, 0, 0, 0, 0]]"
13314,"[[5, 1, 0, 2, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 1, 0], [6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 2, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13315,"[[8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 1, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 0, 0, 1, 0, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 1, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 1, 0, 0, 0], [2, 1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13316,"[[6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 1, 1, 0, 0, 0, 0, 0], [5, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 1, 1, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 1, 1, 0, 1, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13317,"[[3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 2, 0, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 1, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 1, 0, 0, 0, 0], [4, 0, 2, 0, 0, 0, 0, 0, 0, 0], [4, 0, 2, 1, 0, 0, 1, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
14068,"[[4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 2, 0, 0, 0, 0, 0], [4, 0, 2, 0, 1, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 3, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13319,"[[6, 0, 0, 2, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 3, 0, 0, 1, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 1, 0, 0, 0, 0], [6, 2, 1, 1, 0, 2, 0, 0, 0, 0], [8, 0, 1, 1, 1, 0, 0, 0, 0, 0], [9, 0, 0, 1, 0, 0, 0, 0, 0, 0]]"
5211,"[[6, 2, 0, 1, 1, 0, 1, 0, 0, 0], [10, 2, 0, 0, 0, 0, 2, 0, 0, 0], [8, 3, 0, 0, 1, 0, 1, 0, 0, 0], [11, 6, 0, 0, 0, 0, 2, 0, 0, 0], [2, 8, 0, 0, 1, 0, 1, 0, 0, 0], [15, 0, 0, 0, 1, 0, 0, 0, 0, 0], [17, 0, 2, 0, 0, 2, 0, 0, 0, 0], [22, 0, 1, 0, 1, 0, 1, 0, 0, 0], [12, 2, 1, 0, 1, 1, 1, 0, 0, 0], [12, 2, 0, 0, 0, 1, 0, 0, 0, 0]]"
13560,"[[5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [9, 2, 0, 0, 1, 0, 0, 0, 0, 0], [8, 1, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 3, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13562,"[[5, 0, 2, 0, 1, 0, 0, 0, 0, 0], [5, 1, 0, 1, 0, 1, 0, 0, 0, 0], [4, 2, 0, 1, 1, 0, 0, 0, 0, 0], [9, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 3, 1, 0, 0, 0, 0, 0, 0], [7, 1, 1, 1, 0, 1, 0, 0, 0, 0], [7, 1, 2, 0, 0, 1, 0, 0, 0, 0], [7, 1, 0, 0, 1, 1, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0]]"
13564,"[[3, 0, 1, 0, 1, 0, 0, 0, 0, 0], [3, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 2, 0, 0, 1, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13565,"[[9, 1, 0, 1, 0, 0, 0, 0, 0, 0], [10, 3, 0, 2, 1, 0, 0, 0, 0, 0], [7, 1, 0, 1, 0, 1, 0, 0, 0, 0], [7, 1, 1, 1, 0, 0, 0, 0, 0, 0], [7, 6, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 0, 0, 0, 0, 0, 0, 0, 0], [12, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 1, 1, 0, 0, 0, 0, 1, 0, 0], [10, 2, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
5215,"[[8, 0, 2, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 1, 0, 1, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 1, 0], [6, 0, 2, 2, 1, 0, 0, 0, 0, 0], [9, 0, 1, 1, 0, 2, 0, 0, 0, 0], [10, 0, 3, 0, 0, 2, 0, 0, 0, 0], [5, 0, 1, 2, 2, 2, 0, 0, 0, 0], [8, 0, 2, 1, 0, 0, 0, 0, 0, 0], [4, 2, 3, 0, 4, 0, 0, 0, 0, 0], [8, 2, 1, 1, 1, 3, 0, 0, 0, 0]]"
13569,"[[4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 1, 0, 1, 0, 0, 0, 0], [3, 1, 0, 1, 0, 1, 0, 0, 0, 0], [2, 2, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 1, 2, 1, 0, 0, 0, 0], [4, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 2, 2, 0, 1, 1, 0, 0, 0, 0], [8, 1, 2, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
14071,"[[7, 2, 1, 0, 0, 0, 0, 1, 0, 0], [4, 1, 0, 2, 0, 2, 0, 0, 0, 0], [5, 1, 0, 0, 0, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 1, 0, 1, 0, 0, 0, 0], [5, 1, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
12384,"[[5, 4, 2, 0, 2, 0, 0, 0, 0, 0], [2, 4, 0, 0, 2, 0, 1, 0, 0, 0], [3, 2, 0, 0, 1, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 2, 0, 1, 0, 0, 1, 0, 0], [0, 4, 2, 1, 0, 0, 1, 0, 0, 0], [0, 4, 3, 1, 1, 0, 0, 0, 0, 0], [0, 3, 3, 1, 0, 0, 0, 0, 0, 0], [0, 1, 2, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
13570,"[[7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 2, 0, 0, 0, 0, 0, 0], [3, 0, 1, 1, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 0, 0, 1, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 1, 2, 2, 1, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
5832,"[[8, 0, 2, 1, 0, 0, 0, 0, 0, 0], [7, 1, 0, 0, 0, 1, 0, 0, 0, 0], [11, 0, 1, 0, 0, 0, 0, 0, 0, 0], [7, 2, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 1, 0, 0, 0, 0, 0, 0], [7, 6, 1, 2, 0, 0, 0, 0, 0, 0], [6, 2, 0, 1, 1, 0, 0, 0, 0, 0], [2, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 2, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13573,"[[6, 0, 2, 3, 0, 0, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 1, 1, 0, 0, 0, 0, 0], [6, 2, 0, 0, 1, 0, 0, 0, 0, 0], [11, 0, 0, 0, 2, 0, 0, 0, 0, 0], [8, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 1, 0, 1, 0, 0, 0, 0, 0], [2, 0, 1, 2, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13574,"[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 3, 1, 0, 0, 0, 0, 0, 0, 0], [1, 4, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13575,"[[8, 2, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 1, 0, 0, 0, 0, 0], [11, 2, 0, 0, 1, 0, 0, 0, 0, 0], [11, 0, 0, 0, 0, 1, 0, 0, 1, 0], [7, 0, 0, 2, 1, 2, 0, 0, 0, 0], [10, 1, 3, 0, 0, 1, 0, 0, 0, 0], [13, 1, 1, 0, 0, 3, 0, 0, 0, 0], [8, 0, 1, 0, 0, 3, 0, 1, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 3, 0, 0, 0, 0, 0, 0, 0]]"
13576,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 2, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 1, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 1, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13577,"[[2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 2, 0, 1, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 1, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
5834,"[[8, 1, 2, 1, 1, 0, 0, 0, 0, 0], [8, 0, 0, 2, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 1, 0, 1, 0, 0, 0, 0, 0], [6, 3, 0, 1, 1, 0, 0, 0, 0, 0], [8, 2, 0, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [10, 0, 1, 0, 2, 0, 0, 0, 0, 0], [5, 0, 0, 1, 1, 0, 0, 0, 0, 0]]"
5838,"[[9, 0, 0, 0, 0, 0, 2, 0, 0, 0], [9, 0, 0, 0, 1, 0, 2, 0, 0, 0], [11, 0, 1, 0, 0, 1, 0, 0, 0, 0], [7, 2, 0, 0, 1, 0, 1, 0, 0, 0], [8, 1, 1, 0, 0, 0, 0, 0, 0, 0], [13, 0, 0, 0, 1, 0, 1, 0, 0, 0], [12, 0, 0, 0, 1, 1, 3, 0, 0, 0], [11, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13578,"[[3, 1, 0, 2, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 1, 0], [8, 0, 0, 0, 0, 1, 0, 0, 0, 0], [7, 0, 0, 0, 1, 2, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
13579,"[[7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 3, 0, 0, 0, 0, 1, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 2, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
13580,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 1, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 1, 0, 0, 0, 0, 0]]"
13581,"[[5, 0, 2, 3, 1, 0, 0, 0, 0, 0], [8, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 2, 0, 0, 0, 0, 0, 0, 0, 0], [7, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 1, 2, 0, 1, 0, 0, 1, 0], [5, 0, 1, 1, 1, 1, 0, 0, 0, 0], [1, 0, 2, 1, 2, 2, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0]]"
13582,"[[9, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 1, 0, 0, 0, 0, 0, 0, 0], [3, 6, 1, 1, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 1], [7, 0, 0, 0, 1, 0, 0, 0, 0, 0], [11, 0, 1, 0, 2, 0, 0, 0, 0, 0], [12, 0, 0, 0, 0, 0, 0, 0, 1, 0], [6, 0, 2, 0, 1, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 1, 0, 0, 0, 0, 0]]"
13583,"[[7, 0, 3, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 2, 0, 0, 0], [3, 0, 2, 0, 0, 0, 1, 0, 0, 0], [5, 0, 1, 0, 1, 0, 1, 0, 0, 0], [10, 1, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 1, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [12, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 2, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 1, 0, 0, 0]]"
13584,"[[7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 1, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 1, 0, 0, 0, 0, 0], [4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 1, 0, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
14073,"[[12, 3, 2, 1, 1, 0, 0, 0, 0, 0], [13, 2, 0, 0, 0, 1, 0, 0, 0, 0], [9, 1, 0, 2, 0, 1, 0, 0, 1, 0], [11, 2, 3, 1, 0, 0, 0, 0, 0, 0], [12, 2, 0, 2, 1, 0, 0, 0, 0, 0], [13, 0, 2, 1, 0, 0, 0, 0, 0, 0], [10, 2, 1, 0, 0, 0, 0, 1, 0, 0], [11, 1, 1, 0, 0, 0, 0, 0, 0, 0], [12, 5, 1, 0, 1, 0, 0, 0, 0, 0], [14, 0, 0, 1, 0, 0, 0, 0, 0, 0]]"
5844,"[[15, 2, 1, 0, 1, 0, 0, 0, 0, 0], [12, 5, 1, 0, 2, 0, 0, 0, 0, 0], [10, 2, 0, 0, 1, 3, 0, 0, 0, 0], [13, 0, 1, 0, 2, 1, 0, 0, 0, 0], [16, 0, 0, 2, 0, 1, 0, 0, 0, 0], [15, 0, 0, 1, 1, 0, 0, 0, 0, 0], [18, 0, 3, 1, 0, 1, 0, 0, 0, 0], [11, 0, 0, 1, 0, 1, 0, 0, 0, 0], [16, 0, 0, 0, 0, 0, 0, 0, 0, 0], [14, 2, 3, 0, 2, 0, 0, 0, 0, 0]]"
5846,"[[6, 1, 1, 1, 1, 0, 0, 0, 0, 0], [7, 1, 0, 0, 1, 0, 1, 0, 0, 0], [12, 0, 0, 1, 1, 0, 1, 0, 0, 0], [15, 1, 0, 0, 2, 0, 1, 0, 0, 0], [9, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 1, 0, 0, 3, 0, 0, 0], [11, 0, 1, 0, 0, 0, 0, 0, 0, 0], [8, 0, 1, 1, 1, 0, 0, 0, 0, 0], [9, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 4, 1, 1, 1, 0, 0, 0, 0, 0]]"
2887,"[[16, 0, 0, 0, 1, 0, 0, 0, 0, 0], [16, 1, 0, 0, 0, 0, 0, 0, 0, 0], [12, 3, 1, 0, 0, 0, 0, 0, 0, 0], [14, 7, 0, 0, 0, 0, 0, 0, 0, 0], [12, 3, 0, 0, 0, 1, 0, 0, 0, 0], [9, 1, 0, 2, 2, 0, 0, 0, 0, 0], [14, 2, 0, 1, 0, 0, 0, 0, 0, 0], [8, 3, 1, 1, 2, 0, 0, 0, 0, 0], [12, 1, 0, 0, 1, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
